Id,Station,Address,Latitude,Longitude
2544,Thurso,"Thurso, Highland, UK",58.593566,-3.52208
2545,Thurston,"Thurston, Suffolk IP31, UK",52.249881,0.823925
2546,Tilbury Town,"Tilbury, Thurrock, UK",51.463024,0.360498
2547,Tile Hill,"Tile Hill, Coventry, West Midlands CV4, UK",52.4056098,-1.5742396
2548,Tilehurst,"Tilehurst, West Berkshire, UK",51.4550943,-1.0561034
2549,Tipton,"Tipton, West Midlands, UK",52.52625,-2.066058
2550,Tir-Phil,"Tir-Phil, New Tredegar, Caerphilly NP24, UK",51.7209085,-3.2463906
2551,Tisbury,"Tisbury, Wiltshire, UK",51.063138,-2.079703
2552,Tiverton Parkway,"Tiverton Parkway, Tiverton, Devon EX16, UK",50.9171689,-3.3596568
2553,Todmorden,"Todmorden, West Yorkshire, UK",53.716344,-2.0987969
2554,Tolworth,"Tolworth, Surbiton, Greater London KT6, UK",51.381866,-0.284372
2555,Tonbridge,"Tonbridge, Kent, UK",51.195043,0.27568
2556,Tondu,"Tondu, Bridgend CF32, UK",51.5450996,-3.5976254
2557,Tonfanau,"Tonfanau, Snowdonia National Park, Tywyn, Gwynedd LL36, UK",52.6135566,-4.1237061
2558,Ton Pentre,"Ton Pentre, Rhondda Cynon Taff CF41, UK",51.646998,-3.4887
2559,Tonypandy,"Tonypandy, Rhondda Cynon Taff, UK",51.624352,-3.458067
2560,Tooting,"Tooting, London SW17, UK",51.420845,-0.168075
2561,Tooting Bec,"Tooting Bec, London SW17, UK",51.43568,-0.15971
2562,Tooting Broadway,"Tooting Broadway, London SW17, UK",51.42763,-0.16835
2563,Topsham,"Topsham, Devon, UK",50.684555,-3.466689
2564,Torquay,"Torquay, Torbay, UK",50.4619209,-3.525315
2565,Torre,"Torre, Torquay, Torbay TQ2, UK",50.4731734,-3.546431
2566,Totnes,"Totnes, Devon TQ9, UK",50.433741,-3.685797
2567,Tottenham Court Road,"Tottenham Court Road, London, UK",51.5193111,-0.1330128
2568,Tottenham Hale,"Tottenham Hale, London N17, UK",51.5883099,-0.0599039
2569,Tottenham Hale (Underground),"Tottenham, London N17, UK",51.6049674,-0.0722785
2570,Totteridge And Whetstone,"Totteridge Lane, Whetstone, London N20, UK",51.6301837,-0.1779695
2571,Totton,"Totton, Hampshire, UK",50.920156,-1.496597
2572,Tower Gateway,"Tower Gateway, London EC3N, UK",51.51062,-0.07479
2573,Tower Hill,"Tower Hill, London EC3N 4DR, UK",51.5096092,-0.0761044
2574,Town Green,"Town Green, Aughton, Lancashire L39, UK",53.5428212,-2.9044848
2575,Trafford Park,"Trafford Park, Stretford M32, UK",53.4548324,-2.3106312
2576,Trefforest,"Treforest, Pontypridd, Rhondda Cynon Taff CF37, UK",51.59426,-3.327046
2577,Trefforest Estate,"Trefforest Estate, Pontypridd, Rhondda Cynon Taff CF38, UK",51.5682914,-3.2902587
2578,Trehafod,"Trehafod, Rhondda Cynon Taff, UK",51.6097548,-3.3834798
2579,Treherbert,"Treherbert, Rhondda Cynon Taff CF42, UK",51.675007,-3.537165
2580,Treorchy,"Treorchy, Rhondda Cynon Taff, UK",51.659719,-3.506101
2581,Trimley,"Trimley, Trimley Saint Mary, Suffolk IP11, UK",51.982427,1.316534
2582,Tring,"Tring, Hertfordshire HP23, UK",51.796078,-0.655879
2583,Trinity Way,"Trinity Way, M3, UK",53.4848896,-2.2540131
2584,Troed-Y-Rhiw,"Troedyrhiw, Merthyr Tydfil CF48, UK",51.712913,-3.345212
2585,Troon,"Troon, South Ayrshire, UK",55.541332,-4.659948
2586,Trowbridge,"Trowbridge, Wiltshire BA14, UK",51.319664,-2.208853
2587,Truro,"Truro, Cornwall, UK",50.263195,-5.051041
2588,Tuffley,"Tuffley, Gloucestershire, UK",51.831861,-2.244692
2589,Tufnell Park,"Tufnell Park, London N19, UK",51.55682,-0.13841
2590,Tulloch,"Tulloch, Jamaica",18.1193205,-76.9931074
2591,Tulse Hill,"Tulse Hill, London SE21, UK",51.44477,-0.101123
2592,Tunbridge Wells,"Royal Tunbridge Wells, Kent, UK",51.132377,0.263695
2593,Turkey Street,"Turkey Street, Enfield, Greater London EN3, UK",51.6726289,-0.0471901
2594,Turnham Green,"Turnham Green, London W4, UK",51.49515,-0.25453
2595,Turnpike Lane,"Turnpike Lane, London N15, UK",51.59027,-0.10293
2596,Tutbury & Hatton,"Tutbury & Hatton, Derby, Derbyshire DE65, UK",52.8643759,-1.6820805
2597,Twickenham,"Twickenham, Greater London, UK",51.444581,-0.335246
2598,Twyford,"Twyford, Wokingham RG10, UK",51.476821,-0.863167
2599,Ty Croes,"Tycroes, Carmarthenshire, UK",51.778717,-4.0202669
2600,Ty Glas,"Ty Glas, Cardiff CF14, UK",51.5215384,-3.1965432
2601,Tygwyn,"Tygwyn, Snowdonia National Park, Talsarnau, Gwynedd LL47, UK",52.8937989,-4.0786615
2602,Tyndrum Lower,"Tyndrum Lower, Crianlarich, Stirling FK20, UK",56.4333288,-4.7148051
2603,Tyseley,"Tyseley, Birmingham, West Midlands B11, UK",52.44807,-1.842476
2604,Tywyn,"Tywyn, Gwynedd, UK",52.587006,-4.087249
2605,Tywyn,"Tywyn, Gwynedd, UK",52.587006,-4.087249
2606,Uckfield,"Uckfield, East Sussex TN22, UK",50.966414,0.095913
2607,Uddingston,"Uddingston, South Lanarkshire, UK",55.815735,-4.079127
2608,Ulceby,"Ulceby, North Lincolnshire, UK",53.617983,-0.330649
2609,Ulleskelf,"Ulleskelf, North Yorkshire, UK",53.855095,-1.209363
2610,Ulverston,"Ulverston, Cumbria LA12, UK",54.195138,-3.09267
2611,Umberleigh,"Umberleigh, Devon EX37, UK",50.996942,-3.98498
2612,University (Birmingham),"University (Birmingham), University of Birmingham, Birmingham, West Midlands B15, UK",52.4512551,-1.936678
2613,University (Sunderland),"University of Sunderland - City Campus, Edinburgh Building, City Campus, Chester Road, Sunderland, Tyne and Wear SR1 3SD, UK",54.904485,-1.391271
2614,Uphall,"Uphall, West Lothian EH52, UK",55.929632,-3.506609
2615,Upholland,"Up Holland, Lancashire, UK",53.541714,-2.73097
2616,Upminster,"Upminster, Greater London, UK",51.555914,0.248894
2617,Upminster Bridge,"Upminster Bridge, Hornchurch, Greater London RM14, UK",51.55856,0.23584
2618,Upminster (Underground),"Upminster, Greater London, UK",51.555914,0.248894
2619,Upney,"Upney, Barking, Greater London IG11, UK",51.53837,0.10156
2620,Upper Halliford,"Upper Halliford, Surrey TW17, UK",51.400345,-0.43096
2621,Upper Holloway,"Upper Holloway, London N19, UK",51.564372,-0.135351
2622,Upper Tyndrum,"Upper Tyndrum, Crianlarich, Stirling FK20, UK",56.4346499,-4.7037057
2623,Upper Warlingham,"Upper Warlingham, Warlingham, Surrey CR3, UK",51.3085087,-0.0779242
2624,Upton,"Upton, QC J0H, Canada",45.6492664,-72.6941841
2625,Upton Park,"Upton Park, London E13, UK",51.532722,0.034836
2626,Upwey,"Upwey VIC 3158, Australia",-37.902664,145.329514
2627,Urmston,"Urmston, UK",53.448717,-2.374697
2628,Uttoxeter,"Uttoxeter, Staffordshire, UK",52.898116,-1.865801
2629,Uxbridge,"Uxbridge, Greater London, UK",51.5485,-0.479611
2630,Valley,"Valley, ID, USA",44.9204669,-115.7926381
2631,Vauxhall,"Vauxhall, London SW8, UK",51.4861892,-0.1228644
2632,Victoria,"Victoria, London SW1V, UK",51.49636,-0.14308
2633,Victoria (Underground),"Underground Pass, Williamstown VIC 3016, Australia",-37.8623258,144.8922242
2634,Virginia Water,"Virginia Water, Englefield Green, Surrey GU25, UK",51.402175,-0.589411
2635,Waddon,"Waddon, Croydon, Greater London CR0, UK",51.3673957,-0.1173105
2636,Waddon Marsh,"Waddon Marsh, Croydon, Greater London CR0, UK",51.37708,-0.11799
2637,Wadhurst,"Wadhurst, East Sussex, UK",51.061756,0.33802
2638,Wainfleet,"Wainfleet All Saints, Lincolnshire PE24, UK",53.1078959,0.237016
2639,Wakefield Kirkgate,"Wakefield Kirkgate, Wakefield, West Yorkshire WF1, UK",53.6786735,-1.4885725
2640,Wakefield Westgate,"Wakefield Westgate, Wakefield, West Yorkshire WF1, UK",53.6816642,-1.5051149
2641,Walkden,"Walkden, Worsley, UK",53.5237032,-2.3986825
2642,Wallasey Grove Road,"Wallasey Grove Road, Wallasey, Merseyside CH45, UK",53.4280188,-3.0697051
2643,Wallasey Village,"Wallasey, Merseyside, UK",53.426521,-3.066215
2644,Wallington,"Wallington, Greater London, UK",51.363978,-0.151845
2645,Wallyford,"Wallyford, East Lothian, UK",55.93915,-3.011646
2646,Walmer,"Walmer, Kent, UK",51.2047669,1.393192
2647,Walsall,"Walsall, West Midlands, UK",52.586214,-1.982919
2648,Walsden,"Walsden, West Yorkshire OL14, UK",53.6943317,-2.1004209
2649,Waltham Cross,"Waltham Cross, Hertfordshire, UK",51.6858439,-0.0330964
2650,Walthamstow Central,"Walthamstow Central, London E17, UK",51.58297,-0.01986
2651,Walthamstow Central (Underground),"Walthamstow, London E17, UK",51.590541,-0.021407
2652,Walthamstow Queens Road,"Walthamstow Queen's Road, London E17, UK",51.5813757,-0.0237389
2653,Walton (Merseyside),"Walton, Liverpool, Merseyside L9, UK",53.449242,-2.965193
2654,Walton-On-Naze,"Walton on the Naze, Essex, UK",51.848186,1.267736
2655,Walton-On-Thames,"Walton-on-Thames, Surrey, UK",51.38847,-0.416969
2656,Wanborough,"Wanborough, Swindon SN4, UK",51.54451,-1.699655
2657,Wandle Park,"Wandle Park, Croydon, Greater London CR0, UK",51.3734,-0.11326
2658,Wandsworth Common,"Wandsworth Common, London SW12, UK",51.4461835,-0.1633606
2659,Wandsworth Road,"Wandsworth Road, London SW8, UK",51.4702156,-0.1384944
2660,Wandsworth Town,"Wandsworth Town, London SW18, UK",51.4610466,-0.1881009
2661,Wanstead,"Wanstead, London E11, UK",51.5755,0.02855
2662,Wanstead Park,"Wanstead Park, London E7, UK",51.5516927,0.0262402
2663,Wapping,"Wapping, London E1W, UK",51.5074576,-0.0666776
2664,Warblington,"Warblington, Havant, Hampshire PO9, UK",50.8534344,-0.9671407
2665,Ware,"Ware, Hertfordshire, UK",51.810437,-0.028177
2666,Wareham,"Wareham, Dorset, UK",50.687817,-2.110981
2667,Wargrave,"Wargrave, Wokingham RG10, UK",51.50004,-0.863346
2668,Warminster,"Warminster, Wiltshire BA12, UK",51.204629,-2.181078
2669,Warnham,"Warnham, West Sussex RH12, UK",51.090843,-0.34712
2670,Warren Street,"Warren Street, London NW1, UK",51.52495,-0.1383
2671,Warrington Bank Quay,"Warrington Bank Quay, Warrington WA1, UK",53.3860225,-2.6023632
2672,Warrington Central,"Warrington Central, Warrington WA2, UK",53.3918305,-2.5931676
2673,Warwick,"Warwick, UK",52.282316,-1.584927
2674,Warwick Avenue,"Warwick Avenue, Derby DE23, UK",52.9037013,-1.4957789
2675,Warwick Parkway,"Warwick Parkway, Budbrooke, Warwickshire CV35, UK",52.2861163,-1.6120459
2676,Waterbeach,"Waterbeach, Cambridgeshire, UK",52.265582,0.191002
2677,Wateringbury,"Wateringbury, Kent, UK",51.254896,0.423035
2678,Waterloo,"Waterloo, Lambeth, London SE1, UK",51.5033,-0.11475
2679,Waterloo (East),"Waterloo, Merseyside, UK",53.474511,-3.030151
2680,Waterloo International,"International Place, Kitchener, ON N2E 3L2, Canada",43.4141513,-80.5178841
2681,Waterloo (Merseyside),"Waterloo, Merseyside, UK",53.474511,-3.030151
2682,Waterloo (Underground),"Waterloo, Lambeth, London SE1, UK",51.5033,-0.11475
2683,Water Orton,"Water Orton, Warwickshire, UK",52.517221,-1.741686
2684,Watford,"Watford, Hertfordshire, UK",51.656489,-0.39032
2685,Watford High Street,"Watford High Street, Watford, Hertfordshire WD17, UK",51.6526582,-0.3916879
2686,Watford Junction,"Watford Junction, Watford, Hertfordshire WD17, UK",51.6636585,-0.3964144
2687,Watford North,"Watford North, Watford, Hertfordshire WD24, UK",51.6757076,-0.3899022
2688,Watlington,"Watlington, Oxfordshire OX49, UK",51.645079,-1.010546
2689,Watton-At-Stone,"Watton at Stone, Hertfordshire, UK",51.853449,-0.107746
2690,Waun-gron Park,"Waun-Gron Park, Cardiff CF5, UK",51.4881949,-3.2296613
2691,Wavertree Technology Park,"Wavertree Technology Park, Liverpool, Merseyside L13, UK",53.4052065,-2.9229087
2692,Wedgwood,"Wedgwood, Seattle, WA 98115, USA",47.690109,-122.2905267
2693,Wednesbury Great Western Street,"Great Western Street, Wednesbury, West Midlands WS10 7LE, UK",52.5496084,-2.0270647
2694,Wednesbury Parkway,"Parkway Roundabout, Wednesbury, West Midlands WS10 7WW, UK",52.5480856,-2.0299761
2695,Weeley,"Weeley, Essex CO16, UK",51.859628,1.114347
2696,Weeton,"Weeton, North Yorkshire LS17, UK",53.915057,-1.566726
2697,Welham Green,"Welham Green, Hertfordshire, UK",51.73473,-0.216951
2698,Wellesley Road,"Wellesley Road, Clacton-on-Sea, Essex CO15 3PT, UK",51.795124,1.1522676
2699,Welling,"Welling, Greater London, UK",51.4622529,0.109744
2700,Wellingborough,"Wellingborough, Northamptonshire, UK",52.302419,-0.693964
2701,Wellington,"Wellington, New Zealand",-41.2864603,174.776236
2702,Welshpool,"Welshpool, Powys SY21, UK",52.660348,-3.146407
2703,Welwyn Garden City,"Welwyn Garden City, Hertfordshire, UK",51.8031689,-0.208661
2704,Welwyn North,"Welwyn North, Digswell, Welwyn, Hertfordshire AL6, UK",51.8235026,-0.1920672
2705,Wem,"Wem, Shropshire SY4, UK",52.853637,-2.726712
2706,Wembley Central,"Wembley Central, Wembley, Greater London HA9, UK",51.552325,-0.296395
2707,Wembley Central (Underground),"Wembley, Greater London, UK",51.550501,-0.3048409
2708,Wembley Park,"Wembley Park, Wembley, Greater London HA9, UK",51.56085,-0.2835849
2709,Wembley Stadium,"Wembley Stadium, Wembley, Greater London HA9 0WS, UK",51.5566101,-0.2794808
2710,Wemyss Bay,"Wemyss Bay, Inverclyde, UK",55.8913375,-4.889574
2711,Wendover,"Wendover, Buckinghamshire HP22, UK",51.761877,-0.739779
2712,Wennington,"Wennington, Lancashire LA2, UK",54.12562,-2.583629
2713,West Acton,"Acton, London W3, UK",51.5084214,-0.2745505
2714,West Allerton,"West Allerton, Liverpool, Merseyside L18, UK",53.3691395,-2.9069641
2715,Westbourne Park,"Westbourne Park, London W11, UK",51.52111,-0.20104
2716,West Brompton,"West Brompton, London SW5, UK",51.48727,-0.19558
2717,West Bromwich Central,"Sandwell College Central Campus, 1 Spon Lane, West Bromwich, West Midlands B70 6AW, UK",52.5151411,-1.992377
2718,Westbury,"Westbury, NY, USA",40.7556561,-73.5876273
2719,West Byfleet,"West Byfleet, Surrey, UK",51.337352,-0.503315
2720,West Calder,"West Calder, West Lothian EH55, UK",55.852154,-3.566167
2721,Westcliff,"Westcliff-on-Sea, Southend-on-Sea, UK",51.535879,0.696966
2722,Westcombe Park,"Westcombe Park, London SE3, UK",51.4842015,0.0184205
2723,West Croydon,"West Croydon, Croydon, Greater London CR0, UK",51.3790802,-0.1019883
2724,West Croydon (Tram),"King Henry's Drive Tram Stop (Stop N), New Addington, Greater London CR0, UK",51.345711,-0.020984
2725,West Drayton,"West Drayton, Greater London, UK",51.502985,-0.46541
2726,West Dulwich,"West Dulwich, London SE21, UK",51.4407163,-0.0913456
2727,West Ealing,"London Borough of Ealing, Greater London, UK",51.5250257,-0.3415002
2728,Westenhanger,"Westenhanger, Kent CT21, UK",51.094026,1.036767
2729,Westerfield,"Westerfield, Suffolk IP6, UK",52.083833,1.170261
2730,Wester Hailes,"Wester Hailes, Edinburgh, City of Edinburgh EH14, UK",55.9143115,-3.284338
2731,Westerton,"Westerton, Bearsden, East Dunbartonshire G61, UK",55.9047999,-4.3348646
2732,Westferry,"Westferry, Poplar, London E14, UK",51.50943,-0.02672
2733,West Finchley,"West Finchley, London N3, UK",51.60943,-0.18834
2734,Westgate-On-Sea,"Westgate-on-Sea, Kent CT8, UK",51.382807,1.334003
2735,West Ham,"West Ham, London E15, UK",51.52789,0.00451
2736,West Hampstead,"West Hampstead, London NW6, UK",51.54664,-0.19103
2737,West Hampstead Thameslink,"West Hampstead Thameslink, London NW6, UK",51.5484764,-0.1918117
2738,West Hampstead (Underground),"West Hampstead Railway Station, West End Lane, O2 Centre, 255 Finchley Road, Hampstead, London NW6 2LX, UK",51.5477865,-0.1944497
2739,West Ham (Underground),"Rue du Ham, 55290 Ribeaucourt, France",48.54511,5.35309
2740,West Harrow,"West Harrow, Harrow, Greater London HA1, UK",51.57971,-0.35338
2741,West Horndon,"West Horndon, Essex, UK",51.5680539,0.340133
2742,Westhoughton,"Westhoughton, UK",53.54896,-2.525881
2743,West India Quay,"West India Quay, Canary Wharf, London E14, UK",51.50703,-0.02028
2744,West Kensington,"West Kensington, London W14, UK",51.488778,-0.205676
2745,West Kilbride,"West Kilbride, North Ayrshire KA23, UK",55.695149,-4.857158
2746,West Kirby,"West Kirby, Merseyside, UK",53.3723866,-3.1842948
2747,West Malling,"West Malling, Kent ME19, UK",51.2944249,0.408784
2748,Westminster,"City of Westminster, Greater London, UK",51.5096446,-0.1585863
2749,West Norwood,"West Norwood, London, UK",51.431398,-0.105134
2750,Weston Milton,"Weston Milton, Weston-super-Mare, North Somerset BS22, UK",51.3484658,-2.9423916
2751,Weston-Super-Mare,"Weston-super-Mare, North Somerset, UK",51.347405,-2.977255
2752,West Ruislip,"West Ruislip, Ickenham, Greater London HA4, UK",51.5697586,-0.4377468
2753,West Runton,"West Runton, Norfolk, UK",52.9384749,1.244207
2754,West Silvertown,"West Silvertown, London E16, UK",51.50284,0.02249
2755,West St Leonards,"St Leonards NSW 2065, Australia",-33.8234435,151.1935829
2756,West Street,"West Street, Kent ME17, UK",51.257043,0.728901
2757,West Sutton,"West Sutton, Sutton, Greater London SM1, UK",51.3658511,-0.2051483
2758,West Wickham,"West Wickham, Greater London, UK",51.375798,-0.014861
2759,West Worthing,"West Worthing, Worthing, West Sussex BN11, UK",50.8183442,-0.3929599
2760,Wetheral,"Wetheral, Cumbria CA4, UK",54.881806,-2.833422
2761,Weybridge,"Weybridge, Surrey, UK",51.3716269,-0.457904
2762,Weymouth,"Weymouth, Dorset, UK",50.6144279,-2.457621
2763,Whaley Bridge,"Whaley Bridge, Derbyshire SK23, UK",53.3290719,-1.982135
2764,Whalley,"Whalley, Lancashire BB7, UK",53.822643,-2.407684
2765,Whatstandwell,"Whatstandwell, Derbyshire DE4, UK",53.083362,-1.496392
2766,Whifflet,"Whifflet, Coatbridge, North Lanarkshire ML5, UK",55.852177,-4.020815
2767,Whimple,"Whimple, Devon EX5, UK",50.767246,-3.353146
2768,Whinhill,"Whinhill, Greenock, Inverclyde PA15, UK",55.9383638,-4.7466745
2769,Whiston,"Whiston, Merseyside, UK",53.418071,-2.791738
2770,Whitby,"Whitby, North Yorkshire, UK",54.486335,-0.613347
2771,Whitchurch (Hampshire),"Whitchurch, Hampshire, UK",51.22977,-1.335304
2772,Whitchurch (Salop),"Whitchurch, Shropshire SY13, UK",52.968716,-2.682045
2773,Whitchurch (South Glamorgan),"Whitchurch, Cardiff CF14, UK",51.512697,-3.218135
2774,Whitechapel,"Whitechapel, London E1, UK",51.5139486,-0.0707284
2775,Whitechapel (Underground),"Whitechapel, London E1, UK",51.5139486,-0.0707284
2776,White City,"White City, London W12, UK",51.51196,-0.22427
2777,Whitecraigs,"Whitecraigs, Glasgow, East Renfrewshire G46, UK",55.7903162,-4.3101431
2778,White Hart Lane,"White Hart Lane, Bill Nicholson Way, 748 High Road, Tottenham, London N17 0AP, UK",51.603459,-0.065746
2779,Whitehaven,"Whitehaven, Cumbria CA28, UK",54.549699,-3.589233
2780,White Notley,"White Notley, Essex CM8, UK",51.8347849,0.587707
2781,Whitland,"Whitland, Carmarthenshire SA34, UK",51.819677,-4.614613
2782,Whitley Bridge,"Whitley Bridge, Eggborough, North Yorkshire DN14, UK",53.6991475,-1.158284
2783,Whitlock's End,"Whitlocks End, Shirley, West Midlands B90, UK",52.3918444,-1.8515315
2784,Whitstable,"Whitstable, Kent, UK",51.361047,1.024256
2785,Whittlesea,"Whittlesea VIC 3757, Australia",-37.5120647,145.1178352
2786,Whittlesford,"Whittlesford, Cambridgeshire CB22, UK",52.109299,0.156023
2787,Whitton,"Whitton, Twickenham, Greater London TW2, UK",51.449304,-0.362103
2788,Whitwell (Derbys),"Whitwell, Derbyshire S80, UK",53.285594,-1.209239
2789,Whyteleafe,"Whyteleafe, Surrey CR3, UK",51.3086421,-0.0824998
2790,Whyteleafe South,"Whyteleafe South, Warlingham, Surrey CR3, UK",51.3033837,-0.0768899
2791,Wick,"Wick, Highland KW1, UK",58.438936,-3.093716
2792,Wickford,"Wickford, Essex, UK",51.611309,0.52068
2793,Wickham Market,"Wickham Market, Suffolk IP13, UK",52.152667,1.363068
2794,Widdrington,"Widdrington, Northumberland NE61, UK",55.2565494,-1.5999176
2795,Widnes,"Widnes, Halton, UK",53.361024,-2.733637
2796,Widney Manor,"Widney Manor, Solihull, West Midlands B91, UK",52.3959485,-1.7743628
2797,Wigan North Western,"Wigan North Western, Wigan WN1, UK",53.5436747,-2.6332732
2798,Wigan Wallgate,"Wigan Wallgate, Wigan WN1, UK",53.5448347,-2.6331849
2799,Wigton,"Wigton, Cumbria CA7, UK",54.825544,-3.161231
2800,Wildmill,"Wildmill, Bridgend CF31, UK",51.5208702,-3.579649
2801,Willesden Green,"Willesden Green, London NW2, UK",51.54914,-0.22151
2802,Willesden Junction,"Willesden Junction, London NW10, UK",51.5324617,-0.2444565
2803,Willesden Junction (Underground),"Willesden, London NW10, UK",51.548961,-0.239096
2804,Williamwood,"Williamwood, Clarkston, East Renfrewshire G46, UK",55.7936802,-4.2903209
2805,Willington,"Willington, Derbyshire DE65, UK",52.853367,-1.559641
2806,Wilmcote,"Wilmcote, Warwickshire CV37, UK",52.220641,-1.763971
2807,Wilmslow,"Wilmslow, Cheshire East, UK",53.328,-2.229409
2808,Wilnecote,"Wilnecote, Staffordshire, UK",52.6085546,-1.667122
2809,Wimbledon,"Wimbledon, London, UK",51.4183389,-0.2206288
